Datetime Id(GSM_CELL),Moid(GSM_CELL),Bsc(GSM_CELL),ID,小区名,网格九分区,网格,无线接入性,下行TBF建立成功率,切换成功率,每Erl掉话数,上行6-7级质差话务比例（六忙时）,下行6-7级质差话务比例（六忙时）,GSM质差话务占比(六忙时),GSM上下行质差话务比例,最差小区次数,高掉话最差小区次数,高拥塞最差小区次数,寻呼成功率,TCH话务量,半速率比例,随机接入成功率,TCH拥塞率(考核算法),话务掉话比,上行底噪,EDGE下行速率,GPRS下行速率,掉话率(最差小区考核算法),TCH掉话率(不含切换),干扰系数,总流量(MB),PDCH使用数,TCH信道完好率,TCH定义信道数,TCH可用信道数,SDCCH指配成功率,SDCCH拥塞率,SDCCH掉话率,TCH指配成功率,PDCH下行复用度(旧),PDCH下行复用度(新),寻呼拥塞总数,信道利用率,TBF掉线率,上行覆盖率,下行覆盖率,高干扰小区数(4-5级干扰>30%),上行高质差小区数(6-7级质差>5%),下行高质差小区数(6-7级质差>5%),小区数,上行6-7级质差话务比例（六忙时-室内）,下行6-7级质差话务比例（六忙时-室内）,上行6-7级质差话务比例（六忙时-室外）,下行6-7级质差话务比例（六忙时-室外）,GSM语音质量,高流量小区个数,TBF下行申请数,TCH掉话次数,TCH申请数,上行弱信号掉话,下行弱信号掉话,双向弱信号掉话,上行质差掉话,下行质差掉话,双向质差掉话,TA掉话,突然掉话,
2016/2/20,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9969028,1,0.9880573,0.2496256,0.006679437,0.01992865,,0.02660808,,,,,20.03,0.00449326,0.9988604,0,240.36,0.1437068,134.9175,4.323798,0.002828054,0.008389262,1.481676,242.9576,58.1,1,156,156,0.9985755,0,0.002006306,0.9983249,1.34721,1.034884,0,0.6677778,0.01667854,0.951714,0.9305752,0,0,0,1,,,0.006679437,0.01992865,,1,56151,5,596,1,0,3,0,1,0,0,0,
2016/2/20,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9966437,0.999979,0.9865582,0.3231764,0.010192,0.01640014,,0.02659214,,,,,21.66,0.002308403,0.9979743,0,162.45,0.0004816086,138.9534,15.35904,0.00237037,0.009345794,1.019295,191.6884,39.87,1,168,168,0.9979743,0,0.00550585,0.9986666,1.520022,1.094784,0,0.4883333,0.01046018,0.9498518,0.9488815,0,0,0,1,,,0.010192,0.01640014,,0,47526,7,749,0,0,5,0,0,0,0,2,
2016/2/20,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9980563,0.9987727,0.9955878,0.2119965,0.0307527,0.01264327,,0.04339598,,,,,80.19,0,0.999333,0,253.2316,0.001272949,88.8949,21.87607,0.001940954,0.005436521,1.712582,351.7997,66.77,1,336,336,0.999333,0,0.003887921,0.9987224,2.456525,1.27922,0,0.5831746,0.02220873,0.926366,0.8564848,0,0,0,1,,,0.0307527,0.01264327,,1,148290,17,3127,0,1,12,0,3,0,0,1,
2016/1/18,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9996763,1,0.9864751,0.1217285,0.006472492,0.01946797,,0.02594046,,,,,16.43,0,0.9996763,0,492.9,0.002608724,121.9111,4.335157,0.00128041,0.004201681,1.015883,125.7399,39.2,1,156,156,0.9996763,0,0.0009708738,1,1.286953,1.034492,0,0.4754701,0.01342131,0.9470209,0.9238279,0,0,0,1,,,0.006472492,0.01946797,,0,40897,2,476,0,0,2,0,0,0,0,0,
2016/1/18,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9969028,0.9999262,0.9863585,0.1536885,0.006554776,0.01207934,,0.01863411,,,,,19.52,0,0.99729,0,390.4,0.002197686,128.3993,20.66608,0.001008064,0.004909984,1.018349,89.45013,29.72,1,168,168,0.9969028,0,0.003543307,1,1.255303,1.025718,0,0.3907937,0.01652266,0.9706439,0.9614466,0,0,0,1,,,0.006554776,0.01207934,,0,27107,3,611,0,0,1,0,0,0,0,2,
2016/1/18,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9982034,0.9999824,0.9972946,0.1292324,0.02242792,0.01312268,,0.03555061,,,,,77.38,0,0.9991943,0,422.0727,0.0003089331,115.9449,14.74083,0.001194095,0.003862495,1.347875,480.864,66.45,1,336,336,0.9989745,0,0.00299861,0.9992281,2.152675,1.260201,0,0.570754,0.01413972,0.9105341,0.850462,0,0,0,1,,,0.02242792,0.01312268,,1,113427,10,2589,0,2,4,0,0,0,0,4,
2016/1/14,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9951419,1,0.9836978,0.4950495,0.01288025,0.01455283,,0.02743308,,,,,20.2,0,0.9969645,0,121.2,0.0007555316,164.845,6.283906,0.003528581,0.01831502,1.010982,133.9047,29.98,1,168,168,0.9969645,0,0.004747518,0.9981719,1.257691,1.023876,0,0.398254,0.013573,0.9349064,0.9592344,0,0,0,1,,,0.01288025,0.01455283,,0,26866,10,546,1,0,5,0,1,0,0,3,
2016/1/14,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9999256,0.9999663,0.9954869,0.1214882,0.0251853,0.01554641,,0.04073171,,,,,65.85,0,1,0,359.1818,0.0001437071,98.70298,25.20763,0.001410076,0.003449763,1.227129,242.293,63.1,1,336,336,0.9999256,0,0.002672606,1,1.692315,1.119994,0,0.5117064,0.01716155,0.9178013,0.8184617,0,0,0,1,,,0.0251853,0.01554641,,1,88870,8,2319,0,0,4,0,1,0,0,3,
2016/1/17,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9922849,0.9999658,0.9912706,0.1189061,0.01118795,0.02895234,,0.04014029,,,,,16.82,0.01545779,0.9919881,0,504.6,8.476013E-05,140.4952,4.217111,0.00131406,0.003676471,1.009197,270.6766,59.08,1,156,156,0.9922849,0,0.00361991,1,1.320443,1.041711,0,0.6487179,0.01664422,0.9264088,0.9016172,0,0,0,1,,,0.01118795,0.02895234,,1,58496,2,544,1,0,0,0,1,0,0,0,
2016/1/17,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9995567,0.9999319,0.9913616,0.2170374,0.00963957,0.01441499,,0.02405456,,,,,18.43,0,0.9991135,0,184.3,0.016229,148.895,17.57488,0.002174701,0.00742115,1.078753,113.1746,32.71,1,168,168,0.9995567,0,0.004432624,1,1.243394,1.027912,0,0.405873,0.008944882,0.9558582,0.9635783,0,0,0,1,,,0.00963957,0.01441499,,0,29359,4,539,0,0,1,0,1,0,0,2,
2016/1/17,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9989675,0.9999315,0.9966707,0.1339764,0.02786714,0.0142732,,0.04214034,,,,,74.64,0,0.9997841,0,447.84,0.003254586,91.0575,24.62468,0.001114454,0.003727171,1.444793,375.4894,66.13,1,336,336,0.9997121,0,0.002153471,0.9992551,2.252989,1.341491,1,0.5586111,0.01693603,0.9180451,0.8141885,0,0,0,1,,,0.02786714,0.0142732,,1,116853,10,2683,0,2,5,0,1,0,0,2,
2016/1/19,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9990578,1,0.9740981,0.1085776,0.01068125,0.03012834,,0.04080959,,,,,18.42,0.0005428881,0.9993719,0,368.4,6.749915E-05,141.7503,5.184945,0.00192431,0.003533569,1.002227,171.0634,39.41,1,156,156,0.9990578,0,0.002560819,1,1.263457,1.040689,0,0.4942735,0.01317222,0.8950644,0.8826299,0,0,0,1,,,0.01068125,0.03012834,,0,37866,2,566,0,0,2,0,0,0,0,0,
2016/1/19,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9927527,1,0.9811818,0.105042,0.00839275,0.01419277,,0.02258552,,,,,19.04,0,0.9948145,0,380.8,0.003211073,141.0173,21.59601,0.0009983361,0.003350084,1.029315,104.5633,33.56,1,168,168,0.9944156,0,0.003587086,0.9983277,1.275479,1.029024,0,0.4174603,0.0118271,0.9545669,0.9452308,0,0,0,1,,,0.00839275,0.01419277,,0,30924,2,597,0,0,2,0,0,0,0,0,
2016/1/19,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.999502,0.999959,0.9926283,0.09983777,0.02565607,0.02102071,,0.04667678,,,,,80.13,0,0.9997233,0,534.2,0.0001863617,82.80936,31.36935,0.001005587,0.002878733,1.205184,375.919,66.49,1,336,336,0.9998617,0,0.006655113,0.9996403,2.292884,1.300457,1,0.5818254,0.02058486,0.894272,0.8201821,0,0,0,1,,,0.02565607,0.02102071,,1,122013,8,2779,0,0,2,0,0,0,0,6,
2016/2/24,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9889435,0.9999571,0.991404,0.2014775,0.01276228,0.02227135,,0.03503363,,,,,14.89,0,0.9889435,0,297.8,0.1341507,128.5111,11.26488,0.002089137,0.006818182,1.422047,170.0458,47.43,1,156,156,0.9889435,0,0.003765296,1,1.308314,1.033963,0,0.5326496,0.01873109,0.891484,0.8660329,0,0,0,1,,,0.01276228,0.02227135,,1,46631,3,440,0,0,1,0,0,0,0,2,
2016/2/24,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9968528,0.9999738,0.9845188,0.4223865,0.01218565,0.01357455,,0.0257602,,,,,18.94,0,0.9987091,0,126.2667,0.0006452518,152.5773,23.99309,0.003277495,0.01489758,1.029205,163.5643,35.15,1,168,168,0.9987091,0,0.00427899,0.9981413,1.382001,1.070588,0,0.4292857,0.01321586,0.9673974,0.9791383,0,0,0,1,,,0.01218565,0.01357455,,0,38216,8,537,2,0,4,0,1,0,0,1,
2016/2/24,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9924788,0.9999257,0.9929274,0.1965825,0.1045306,0.01032297,,0.1148536,,,,,66.13,0,0.9929337,0,305.2154,0.4069273,101.9359,18.43797,0.001690727,0.005957837,2.963246,210.6204,59.63,1,336,336,0.9929337,0,0.003477656,0.9995419,1.6578,1.103188,0,0.4990476,0.01163008,0.9862472,0.8682474,1,1,0,1,,,0.1045306,0.01032297,,1,80735,13,2182,0,6,5,1,1,0,0,0,
2016/2/12,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9996202,0.9999367,0.998337,0.07613247,0.01029865,0.01496617,,0.02526482,,,,,26.27,0.1846212,0.9996202,0,525.4,0.01993633,120.7021,26.87208,0.001150307,0.002339181,1.178745,434.0861,81.84,1,156,156,0.9996202,0,0.002306805,1,1.718086,1.134994,0,0.9240171,0.01964761,0.9454986,0.9240288,0,0,0,1,,,0.01029865,0.01496617,,1,110557,2,855,0,0,1,0,0,0,0,1,
2016/2/12,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.998625,0.9999883,0.9912962,0.1980983,0.01236087,0.0164773,,0.02883816,,,,,25.24,0.02020602,0.9996977,0,302.88,0.0005323723,123.5355,10.58207,0.00127486,0.005370569,1.009828,329.6315,54.5,1,168,168,0.9996977,0,0.00210463,0.9989271,1.947136,1.200883,1,0.6328571,0.01007926,0.9399358,0.9374065,0,0,0,1,,,0.01236087,0.0164773,,1,85003,5,931,1,1,0,0,1,0,0,2,
2016/2/12,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9992472,0.9965622,0.9943628,0.1775271,0.02181658,0.01804083,,0.03985741,,,,,95.76,0.01451545,0.9994417,0,261.1636,0.01442236,56.59337,33.43606,0.001838696,0.004172803,1.634534,436.0812,81.96,1,336,336,0.9994925,0,0.002995094,0.9997546,3.359917,1.472545,2,0.7052381,0.02732463,0.8939299,0.8159451,0,0,0,1,,,0.02181658,0.01804083,,1,251613,17,4074,0,0,11,0,3,0,0,3,
2016/1/22,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9988742,1,0.9903007,0.1243008,0.00510892,0.01579327,,0.02090219,,,,,16.09,0.001243008,0.9988742,0,482.7,0,148.4666,4.150058,0.001360544,0.004149378,1.002344,303.4234,56,1,156,156,0.9988742,0,0.001750292,1,1.313425,1.038163,0,0.6161538,0.01253867,0.9489857,0.923004,0,0,0,1,,,0.00510892,0.01579327,,1,51462,2,482,0,0,2,0,0,0,0,0,
2016/2/11,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.996878,0.9999543,0.9915655,0.38743,0.01213183,0.01876971,,0.03090154,,,,,23.23,0.02884201,0.9993578,0,139.38,0.0002865535,137.941,21.60094,0.002790957,0.01119403,1.012859,304.0683,49.37,1,168,168,0.9993578,0,0.005092298,0.9975186,1.758869,1.203887,0,0.5761905,0.009936999,0.9255655,0.9376562,0,0,0,1,,,0.01213183,0.01876971,,1,65653,9,804,0,0,7,0,1,0,0,1,
2016/2/11,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9996189,0.9961045,0.9954071,0.2041306,0.02331229,0.01592682,,0.03923911,,,,,83.28,0.01536984,0.9997815,0,262.9895,0.03105115,63.41956,32.8321,0.001790595,0.004623334,1.752701,487.4341,88.76,1,336,336,0.9998907,0,0.00396454,0.9997281,3.123684,1.441622,1,0.6826984,0.02285734,0.9397054,0.8293971,0,0,0,1,,,0.02331229,0.01592682,,1,256704,17,3677,1,2,8,1,2,0,0,3,
2016/2/26,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9991434,0.9998794,0.9966359,0.2046036,0.01539854,0.01351433,,0.02891287,,,,,19.55,0.002557545,0.9991434,0,293.25,0.2305849,126.9477,4.369231,0.00239952,0.007168459,1.774479,218.0508,50.92,1,156,156,0.9991434,0,0.002014968,1,1.33643,1.05889,0,0.6023077,0.01641064,0.9583179,0.930697,0,0,0,1,,,0.01539854,0.01351433,,1,49734,4,558,0,0,4,0,0,0,0,0,
2016/2/26,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9971028,0.9999727,0.9871894,0.3887269,0.01125744,0.01622233,,0.02747978,,,,,20.58,0,0.998773,0,137.2,0.006079027,136.5882,12.0673,0.003038487,0.01340033,1.055899,129.2709,32.25,1,168,168,0.998773,0,0.003693065,0.9983277,1.411292,1.063806,0,0.4192857,0.009532777,0.9574095,0.9630293,0,0,0,1,,,0.01125744,0.01622233,,0,36645,8,597,3,0,2,0,2,0,0,1,
2016/2/26,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9978486,0.9997544,0.9951503,0.1580687,0.05209707,0.02195423,,0.0740513,,,,,69.59,0,0.9987904,0,298.2429,0.4520526,89.98147,27.51691,0.001755486,0.005191128,3.336828,216.6306,56.33,1,336,336,0.9987904,0,0.004026963,0.9990571,1.804201,1.143726,1,0.4996825,0.02414167,0.95675,0.8292847,1,1,0,1,,,0.05209707,0.02195423,,1,85519,11,2119,0,4,6,0,1,0,0,0,
2016/1/21,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9993758,1,0.9823009,0.05847953,0.007340501,0.02235181,,0.02969231,,,,,17.1,0.001754386,0.9990637,0,513,0.0006717244,137.5083,8.277162,0.001421464,0.002061856,1.004465,206.2741,53.65,1,156,156,0.9993758,0,0.001600512,1,1.317111,1.040688,0,0.6047009,0.01413823,0.9033182,0.8737102,0,0,0,1,,,0.007340501,0.02235181,,1,50592,1,485,0,0,0,0,0,0,0,1,
2016/1/21,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9957692,1,0.9893239,0.2471577,0.01366861,0.01607755,,0.02974617,,,,,20.23,0,0.9957692,0,202.3,0.02537869,140.1779,12.59164,0.001870324,0.008389262,1.147117,103.3294,29.01,1,168,168,0.9957692,0,0.004291845,1,1.329824,1.046147,0,0.3907937,0.009947644,0.9633648,0.9672711,0,0,0,1,,,0.01366861,0.01607755,,0,30287,5,596,0,0,4,0,1,0,0,0,
2016/1/21,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9962932,0.9988127,0.9950198,0.2733864,0.02672645,0.01541461,,0.04214106,,,,,84.13,0,0.9974186,0,186.9556,0.0001404075,94.80753,18.6154,0.0028466,0.007736293,1.248293,370.9129,68.94,1,336,336,0.9972986,0,0.002830984,0.9989919,2.388858,1.319073,0,0.6074206,0.01496341,0.9091115,0.8252591,0,0,0,1,,,0.02672645,0.01541461,,1,146550,23,2973,3,1,13,0,2,0,0,4,
2016/2/21,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9994478,0.9999825,0.9946188,0.1199041,0.006901357,0.01415171,,0.02105306,,,,,16.68,0.001199041,0.9994478,0,500.4,0.0356406,140.6699,10.10082,0.00126183,0.003861004,1.236296,279.0193,56.13,1,156,156,0.9994478,0,0.002265647,1,1.377368,1.053727,0,0.6223077,0.01934265,0.9448159,0.8873659,0,0,0,1,,,0.006901357,0.01415171,,1,57263,2,518,1,0,0,0,0,0,0,1,
2016/2/21,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9974884,0.9999722,0.9904968,0.4412576,0.01380774,0.01753436,,0.0313421,,,,,18.13,0,0.9991906,0,135.975,0.0009487923,127.0134,16.13971,0.002926116,0.01365188,1.027217,122.4003,33.57,1,168,168,0.9991906,0,0.004051864,0.9982964,1.38121,1.075221,0,0.4103175,0.009595691,0.8972659,0.9188988,0,0,0,1,,,0.01380774,0.01753436,,0,36035,8,586,3,0,2,0,0,0,0,3,
2016/2/21,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,1.000078,0.9998331,0.9935595,0.2030045,0.0506389,0.01174358,,0.06238247,,,,,73.89,0,1,0,277.0875,0.005788712,105.048,31.80898,0.001866107,0.005992809,1.925287,337.7615,62.5,1,336,336,1.000078,0,0.003533014,1,2.181052,1.18379,0,0.5412301,0.02225148,0.9474309,0.85131,0,1,0,1,,,0.0506389,0.01174358,,1,113854,15,2503,0,2,11,0,1,0,0,1,
2016/1/23,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9994196,1,0.95967,0.05138746,0.00867062,0.01855037,,0.02722099,,,,,19.46,0.03802672,0.9997098,0,1167.6,0.002011283,138.5055,14.86166,0.0006724949,0.001945525,1.026294,343.3544,64.73,1,156,156,0.9994196,0,0.004430006,1,1.361787,1.062796,0,0.7195727,0.01682366,0.9249005,0.8904408,0,0,0,1,,,0.00867062,0.01855037,,1,63336,1,514,0,0,1,0,0,0,0,0,
2016/1/23,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9983491,1,0.9874888,0.3125,0.01350885,0.02498229,,0.03849114,,,,,19.2,0.002604167,0.9983491,0,192,0.0003795169,143.9563,30.19012,0.002327386,0.01147228,1.020738,124.3941,31.81,1,168,168,0.9983491,0,0.00456621,1,1.358044,1.063645,0,0.4048413,0.009608517,0.9240959,0.9212596,0,0,0,1,,,0.01350885,0.02498229,,0,33376,6,523,1,0,5,0,0,0,0,0,
2016/1/23,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9979268,0.9997391,0.9940845,0.3952081,0.06487265,0.01748377,,0.08235642,,,,,80.97,0,0.9990818,0,142.8882,0.2038688,90.06444,12.45871,0.003686036,0.01234568,2.991793,328.3665,72.51,1,336,336,0.9990818,0,0.004795991,0.9988439,2.277574,1.220323,1,0.6090476,0.01939299,0.9681183,0.8335031,0,1,0,1,,,0.06487265,0.01748377,,1,141791,32,2592,0,5,12,2,4,0,0,9,
2016/1/25,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9971735,0.9999759,0.9965428,0.122549,0.009722242,0.01332925,,0.02305149,,,,,16.32,0.001838235,0.9971735,0,326.4,0.03654637,140.5819,10.68682,0.001845018,0.003766478,1.14232,221.7658,45.62,1,156,156,0.9971735,0,0.0008638065,1,1.284197,1.03919,0,0.5294017,0.01921057,0.9312198,0.9205933,0,0,0,1,,,0.009722242,0.01332925,,0,41463,2,531,0,0,1,0,0,0,0,0,
2016/1/20,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9993744,0.9999799,0.9851852,0.04873294,0.006814499,0.01531826,,0.02213276,,,,,20.52,0,0.9993744,0,410.4,8.319467E-05,157.3643,6.723575,0.001812689,0.001872659,1.003161,328.9301,53.6,1,156,156,0.9993744,0,0.001266223,1,1.314277,1.047605,0,0.6335043,0.01633469,0.948858,0.9030402,0,0,0,1,,,0.006814499,0.01531826,,1,49758,1,534,0,0,1,0,0,0,0,0,
2016/1/20,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9787412,1,0.9840491,0.4950495,0.009728952,0.01542828,,0.02515723,,,,,18.18,0,0.9787412,0,121.2,0.01368558,143.5339,18.93621,0.003283473,0.01698113,1.066415,116.7105,32.59,1,168,168,0.9787412,0,0.008970525,1,1.267453,1.032512,0,0.4029365,0.01008818,0.9612205,0.9570408,0,0,0,1,,,0.009728952,0.01542828,,0,30100,9,530,0,2,4,0,3,0,0,0,
2016/1/20,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9988006,0.9998807,0.9967663,0.150075,0.03714506,0.0156183,,0.05276337,,,,,79.96,0,0.9994404,0,369.0462,0.0002946193,102.9002,5.843182,0.001575758,0.005444646,1.481268,324.1503,54.58,1,336,336,0.9992538,0,0.004525723,0.9995465,2.01576,1.296726,0,0.5338889,0.01889912,0.9370405,0.8481877,0,0,0,1,,,0.03714506,0.0156183,,1,83841,12,2204,0,3,4,1,2,0,0,2,
2016/2/13,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9975599,0.9999227,0.9981974,0.03461405,0.00502589,0.008282048,,0.01330794,,,,,28.89,0.4184839,0.9985747,0,1733.4,0.003436426,118.8616,17.0337,0.0003186743,0.001017294,1.048462,608.5275,85.65,1,156,156,0.9985747,0,0.002331002,0.9989837,2.014493,1.243803,1,0.9789743,0.01286634,0.9710019,0.9452215,0,0,0,1,,,0.00502589,0.008282048,,1,129366,1,983,0,0,0,0,0,0,0,1,
2016/2/13,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.999439,0.9999754,0.9929907,0.1693193,0.008983032,0.0142254,,0.02320843,,,,,29.53,0.00507958,0.999439,0,354.36,0.0005958968,119.0652,23.20935,0.001064963,0.004578755,1.008257,325.0196,54.21,1,168,168,0.999439,0,0.002497918,1,1.899411,1.238894,0,0.6646032,0.0104991,0.9702229,0.9653681,0,0,0,1,,,0.008983032,0.0142254,,1,81317,5,1092,1,1,3,0,0,0,0,0,
2016/2/13,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9978637,0.9987367,0.9953277,0.2145923,0.04130495,0.01750382,,0.05880878,,,,,88.54,0.005873051,0.9993787,0,196.7556,0.05457781,76.66835,24.87495,0.002428276,0.004807692,1.94062,391.3995,80.6,1,336,336,0.9993787,0,0.006319115,0.9984841,2.885427,1.346064,10,0.6711905,0.02364825,0.9345,0.8274353,0,0,0,1,,,0.04130495,0.01750382,,1,211351,19,3952,0,2,11,0,4,0,0,3,
2016/2/14,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9933602,0.999924,0.9934772,0.1101322,0.006601288,0.01524587,,0.02184716,,,,,27.24,0.198605,0.9944494,0,408.6,0.002673797,113.5704,12.96395,0.00140056,0.003289474,1.077094,439.0477,79.97,1,156,156,0.9944494,0,0.001474111,0.9989047,1.798233,1.167774,0,0.9163248,0.0163438,0.9494717,0.9161522,0,0,0,1,,,0.006601288,0.01524587,,1,105281,3,912,0,1,0,0,0,0,0,2,
2016/2/14,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9980651,1,0.9912109,0.2176752,0.0105311,0.01455526,,0.02508635,,,,,22.97,0.0008707009,0.9977427,0,275.64,0.001178959,124.9637,19.19666,0.001353913,0.005966587,1.018898,253.0097,47.23,1,168,168,0.9980651,0,0.005821475,1,1.788592,1.177957,0,0.5571429,0.01253272,0.9578251,0.9536185,0,0,0,1,,,0.0105311,0.01455526,,1,66625,5,838,1,0,1,0,3,0,0,0,
2016/2/14,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9987296,0.9977721,0.9945238,0.1611418,0.02778459,0.01830444,,0.04608903,,,,,86.88,0.0005755065,0.9990537,0,306.6353,0.003432208,65.9249,42.01405,0.001552086,0.003805382,1.892965,431.1235,81.96,1,336,336,0.9990011,0,0.003333333,0.9997283,3.000605,1.391885,0,0.67,0.02607883,0.9511671,0.8281927,0,0,0,1,,,0.02778459,0.01830444,,1,220384,14,3679,0,1,7,0,4,0,0,2,
2016/1/26,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9987342,1,0.9891412,0.05288207,0.005416088,0.01177787,,0.01719395,,,,,18.91,0,0.9987342,0,378.2,0.0007751665,122.8771,3.96379,0.002106742,0.001953125,1.037138,151.3299,42.72,1,156,156,0.9987342,0,0.004173355,1,1.281236,1.033539,0,0.5267521,0.01640314,0.9604613,0.9346247,0,0,0,1,,,0.005416088,0.01177787,,1,42815,1,512,0,0,0,0,0,0,0,1,
2016/1/26,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.993287,0.9999689,0.9814255,0.396376,0.009657446,0.013935,,0.02359244,,,,,17.66,0,0.9974172,0,105.96,0.0007152697,133.9473,14.3818,0.003886514,0.01455301,1.015259,121.6292,31.59,1,168,168,0.9974172,0,0.00466497,0.9958592,1.362275,1.065684,0,0.390873,0.01032879,0.9581121,0.9621052,0,0,0,1,,,0.009657446,0.013935,,0,32177,7,481,3,0,3,0,1,0,0,0,
2016/1/26,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9994434,0.9998401,0.99459,0.1527566,0.04490461,0.01609232,,0.06099693,,,,,72.01,0,0.9998518,0,308.6143,0.04977126,92.29974,25.79061,0.001728822,0.0044953,2.554524,382.9031,68.35,1,336,336,0.9998518,0,0.005648441,0.9995915,2.268913,1.291469,0,0.5569841,0.02124047,0.971298,0.8215948,0,0,0,1,,,0.04490461,0.01609232,,1,125048,11,2447,0,3,5,0,1,0,0,2,
2016/1/29,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9997279,0.9999629,0.995925,0.08669268,0.006116638,0.0138346,,0.01995124,,,,,23.07,0.03381014,0.9997279,0,461.4,0.0001307816,141.7811,5.726691,0.001647446,0.002962963,1.057675,262.4473,54.75,1,156,156,0.9997279,0,0.0005458515,1,1.321859,1.041674,0,0.6651282,0.01585248,0.9212102,0.8787383,0,0,0,1,,,0.006116638,0.0138346,,1,53856,2,675,0,0,1,0,0,0,0,1,
2016/1/29,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9976538,0.9999709,0.9868158,0.3282276,0.01455032,0.01697431,,0.03152463,,,,,18.28,0,0.999177,0,156.6857,0.004626354,145.5117,18.17366,0.002405498,0.009160305,1.0338,156.6866,32.66,1,168,168,0.999177,0,0.004469728,0.9984756,1.368729,1.051778,0,0.4042857,0.009033671,0.9408225,0.9533679,0,0,0,1,,,0.01455032,0.01697431,,0,34286,6,655,0,0,4,0,1,0,0,1,
